record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,last_release_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_weight,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin
"T","4.1","20180202","ODFW","ODFW","05","071935","0",,,,,"1","1","1978","19791217","19791220","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","P",,"57.56",,,"5000","29846","0000","189","5000","584","0000","67805",,"0.019","172",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","071936","0",,,,,"1","1","1978","19791217","19791220","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","P",,"55.38",,,"5000","29447","0000","195","5000","196","0000","66130",,"0.003","172",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","071937","0",,,,,"1","1","1978","19791217","19791217","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","P",,"42.43",,,"5000","29052","0000","182","5000","548","0000","67050",,"0.019","172",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","071938","0",,,,,"1","1","1978","19791217","19791220","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","P",,"42.83",,,"5000","27900","0000","454","5000","458","0000","62772",,"0.016","172",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072007","0",,,,,"1","3","1978","19791024","19791024","5F222    1700150000","5F22209  H9     21","5F222    96",,"H","E",,"37.52",,,"5000","27497",,,"5000","278",,,,"0.01","43",,,,"CHETCO R","ELK R HATCHERY","CHETCO R","OR","SOOR","CHET","N"
"T","4.1","20180202","ODFW","ODFW","05","072023","0",,,,,"1","1","1980","19820315","19820315","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","E",,"103.09",,,"5000","28080","0000","302","5000","302","0000","101",,"0.011","224",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072055","0",,,,,"1","3","1979","19800428","19800621","5F333    0200100000","5F33333  H33    21","5F332    14",,"H","P",,"5.22",,,"5000","282039",,,"5000","3430","0000","6063226",,"0.013","8",,,,"WILLAMETTE R-2","STAYTON PD (WILLAMET","TANNER CR (BNVILLE)","OR","LOCR","WILL","N"
"T","4.1","20180202","ODFW","ODFW","05","072135","0",,,,,"1","3","1979","19800527","19800527","5F332    0300100400","5F33201  H1     21","5F332    14",,"H","E",,"6.4",,,"5000","48052",,,"5000","2888",,,,"0.057","30",,,,"TANNER CR (BNVILLE)","BONNEVILLE HATCHERY","TANNER CR (BNVILLE)","OR","LOCR","SAND","N"
"T","4.1","20180202","ODFW","ODFW","05","072136","0",,,,,"1","3","1979","19800527","19800527","5F332    0300100400","5F33201  H1     21","5F332    14",,"H","E",,"6.29",,,"5000","49408",,,"5000","1266",,,,"0.025","28",,,,"TANNER CR (BNVILLE)","BONNEVILLE HATCHERY","TANNER CR (BNVILLE)","OR","LOCR","SAND","N"
"T","4.1","20180202","ODFW","ODFW","05","072140","0",,,,,"1","3","1980","19820317","19820317","5F332    0300100400","5F33201  H1     21","5F332    14",,"H","E",,"62.22",,,"5000","51881",,,"5000","104",,,,"0.002","258",,,,"TANNER CR (BNVILLE)","BONNEVILLE HATCHERY","TANNER CR (BNVILLE)","OR","LOCR","SAND","N"
"T","4.1","20180202","ODFW","ODFW","05","072141","0",,,,,"1","8","1980","19811109","19811109","5F332    0300100400","5F33201  H1     21","5F334    95",,"H","E",,"46.81",,,"5000","49813","0000","193","5000","387","0000","379744",,"0.008","126",,,,"TANNER CR (BNVILLE)","BONNEVILLE HATCHERY","COLUMBIA R UPRIVER S","OR","LOCR","SAND","N"
"T","4.1","20180202","ODFW","ODFW","05","072142","0",,,,,"1","8","1980","19811109","19811109","5F332    0300100400","5F33201  H1     21","5F334    95",,"H","E",,"38.15",,,"5000","50702",,,"5000","382","0000","95",,"0.007","124",,,,"TANNER CR (BNVILLE)","BONNEVILLE HATCHERY","COLUMBIA R UPRIVER S","OR","LOCR","SAND","N"
"T","4.1","20180202","ODFW","ODFW","05","072143","0",,,,,"1","8","1980","19820317","19820317","5F332    0300100400","5F33201  H1     21","5F334    95",,"H","E",,"59.76",,,"5000","50553",,,"5000","205","0000","103",,"0.006","256",,,,"TANNER CR (BNVILLE)","BONNEVILLE HATCHERY","COLUMBIA R UPRIVER S","OR","LOCR","SAND","N"
"T","4.1","20180202","ODFW","ODFW","05","072146","0",,,,,"1","3","1979","19800401","19800731","5F334    0500100000",,"5F334    66",,"W","O",,"3.6",,,"5000","11788",,,"5000","83",,,,"0.007","14",,,,"DESCHUTES R-1/OR","NA","DESCHUTES R","OR","CECR","DESC","N"
"T","4.1","20180202","ODFW","ODFW","05","072160","0",,,,,"1","3","1979","19800513","19800513","5F332    0100205000","5F33202  H2     21","5F332    14",,"H","P",,"5.65",,,"5000","143385","0000","292","5000","2188","0000","6287594",,"0.015","12",,,,"BIG CR (LWR COL R)","BIG CR HATCHERY","TANNER CR (BNVILLE)","OR","LOCR","YOCL","N"
"T","4.1","20180202","ODFW","ODFW","05","072207","0",,,,,"1","8","1979","19800630","19800630","5F332    0300100400","5F33201  H1     21","5F334    95",,"H","E",,"5.45",,,"5000","100717","0000","531","5000","1946",,,,"0.019","25",,,,"TANNER CR (BNVILLE)","BONNEVILLE HATCHERY","COLUMBIA R UPRIVER S","OR","LOCR","SAND","N"
"T","4.1","20180202","ODFW","ODFW","05","072209","0",,,,,"1","1","1979","19801016","19801016","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","P",,"49.9",,,"5000","31710","0000","346","5000","262","0000","45414",,"0.008","119",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072210","0",,,,,"1","1","1979","19801016","19801016","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","P",,"45.86",,,"5000","31878","0000","306","5000","100","0000","44788",,"0.003","115",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072211","0",,,,,"1","1","1979","19801211","19801212","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","P",,"58.23",,,"5000","29626","0000","185","5000","276","0000","65585",,"0.009","170",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072212","0",,,,,"1","1","1979","19801211","19801212","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","P",,"56.07",,,"5000","31832","0000","231","5000","235","0000","50800",,"0.007","169",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072213","0",,,,,"1","1","1979","19801211","19801212","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","P",,"44.08",,,"5000","27319","0000","251","0000","52066",,,,,"165",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072214","0",,,,,"1","1","1979","19801211","19801212","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","P",,"40.53",,,"5000","27888",,,"5000","109","0000","45544",,"0.004","163",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072215","0",,,,,"1","1","1979","19801016","19801016","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","P",,"51.6",,,"5000","33132",,,"5000","369","0000","52290",,"0.011","106",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072216","0",,,,,"1","1","1979","19801016","19801016","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","P",,"56.77",,,"5000","32105","0000","65","5000","324","0000","51711",,"0.01","100",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072219","0",,,,,"1","1","1979","19801105","19801105","5F333    0201500000","5F33317  H17    21","5F333    23",,"H","P",,"68.83",,,"5000","36432",,,"5000","675","0000","59192",,"0.018","31",,,,"MCKENZIE R 1","MCKENZIE HATCHERY","MCKENZIE HATCHERY","OR","LOCR","WILL","N"
"T","4.1","20180202","ODFW","ODFW","05","072228","0",,,,,"1","1","1979","19801028","19801028","5F222    1600200000","5F22223  H23    21","5F222    55",,"H","O",,"113.39",,,"5000","23723",,,"5000","1170",,,,"0.047","140",,,,"NORTH UMPQUA R","ROCK CR HATCHERY","UMPQUA R (ROCK CR HT)","OR","SOOR","UMPQ","N"
"T","4.1","20180202","ODFW","ODFW","05","072229","0",,,,,"1","1","1979","19810226","19810226","5F222    1600200000","5F22223  H23    21","5F222    55",,"H","E",,"113.39",,,"5000","24364",,,"5000","1122",,,,"0.043","270",,,,"NORTH UMPQUA R","ROCK CR HATCHERY","UMPQUA R (ROCK CR HT)","OR","SOOR","UMPQ","N"
"T","4.1","20180202","ODFW","ODFW","05","072231","0",,,,,"1","1","1979","19810302","19810302","5F222    1500600000","5F22208  H8     21","5F222    52",,"H","E",,"73.28",,,"5000","24446","0000","152","5000","306",,,,"0.006","230",,,,"ROGUE R 5","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072232","0",,,,,"1","1","1979","19801229","19801230","5F222    1501000000","5F22208  H8     21","5F222    52",,"H","P",,"65.83",,,"5000","23960","0000","143","5000","214","0000","145",,"0.009","168",,,,"APPLEGATE R (ROGUE)","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072233","0",,,,,"1","3","1979","19801025","19801025","5F222    1800405000","5F22210  H10    21","5F222    31",,"H","P",,"38.47",,,"5000","25214",,,"5000","306",,,,"0.012","103",,,,"FALL CR (ALSEA R)","FALL CR HATCHERY","FALL CR (ALSEA R)","OR","NOOR","ALSE","N"
"T","4.1","20180202","ODFW","ODFW","05","072234","0",,,,,"1","3","1979","19801027","19801027","5F222    1800300240","5F22203  H3     21","5F222    30",,"H","O",,"40.18",,,"5000","2860",,,"5000","29",,,,"0.01","98",,,,"THORNTON CR (YAQUINA","ALSEA HATCHERY","YAQUINA R - PUBLIC","OR","NOOR","SIYA","N"
"T","4.1","20180202","ODFW","ODFW","05","072235","0",,,,,"1","1","1979","19801016","19801016","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","P",,"51.6",,,"5000","32041","0000","99","5000","204","0000","1",,"0.006","121",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072236","0",,,,,"1","1","1979","19801016","19801016","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","P",,"42.04",,,"5000","32169",,,"5000","305","0000","16808",,"0.009","120",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072237","0",,,,,"1","1","1980","19811105","19811105","5F333    0200300000","5F33319  H19    21","5F333    57",,"H","P",,"105.48",,,"5000","29386","0000","188","5000","1888",,,,"0.06","154",,,,"WILLAMETTE R M FK-1","WILLAMETTE HATCHERY","WILLAMETTE R","OR","LOCR","WILL","N"
"T","4.1","20180202","ODFW","ODFW","05","072240","0",,,,,"1","3","1979","19800815","19800815","5F222    1800160000","5F22225  H25    21","5F222    36",,"H","O",,"30.52",,,"5000","26402",,,"5000","348","0000","7816",,"0.013","51",,,,"SALMON R","SALMON R HATCHERY","SALMON R","OR","NOOR","SIYA","N"
"T","4.1","20180202","ODFW","ODFW","05","072242","0",,,,,"1","3","1979","19800918","19800918","5F222    1700130000","5F22209  H9     21","5F222    35",,"H","O",,"30.12",,,"5002","26517",,,"5002","80",,,,"0.003","1","300",,,"ELK R","ELK R HATCHERY","ELK R (ELK R HT)","OR","SOOR","SIXE","N"
"T","4.1","20180202","ODFW","ODFW","05","072243","0",,,,,"1","3","1979","19800918","19800918","5F222    1700130000","5F22209  H9     21","5F222    35",,"H","O",,"31.56",,,"5002","25945",,,"5002","262",,,,"0.01","1","100",,,"ELK R","ELK R HATCHERY","ELK R (ELK R HT)","OR","SOOR","SIXE","N"
"T","4.1","20180202","ODFW","ODFW","05","072244","0",,,,,"1","3","1979","19801025","19801025","5F222    1700130000","5F22209  H9     21","5F222    35",,"H","P",,"40.64",,,"5001","26173",,,"5001","372",,,,"0.014","30","362",,,"ELK R","ELK R HATCHERY","ELK R (ELK R HT)","OR","SOOR","SIXE","N"
"T","4.1","20180202","ODFW","ODFW","05","072245","0",,,,,"1","3","1979","19801025","19801025","5F222    1700130000","5F22209  H9     21","5F222    35",,"H","P",,"38.9",,,"5001","25479",,,"5001","77",,,,"0.003","29","312",,,"ELK R","ELK R HATCHERY","ELK R (ELK R HT)","OR","SOOR","SIXE","N"
"T","4.1","20180202","ODFW","ODFW","05","072246","0",,,,,"1","3","1979","19801103","19801103","5F222    1700150000","5F22209  H9     21","5F222    96",,"H","P",,"39.48",,,"5000","28141",,,"5000","400",,,,"0.014","28",,,,"CHETCO R","ELK R HATCHERY","CHETCO R","OR","SOOR","CHET","N"
"T","4.1","20180202","ODFW","ODFW","05","072254","0",,,,,"1","1","1979","19810316","19810318","5F333    0201000000","5F33316  H16    21","5F333    21",,"H","P",,"22.17",,,"5000","48313","0000","1657","5000","1812",,,,"0.035","210",,,,"SANTIAM R & N FK-1","MARION FORKS HATCH","SANTIAM R N FK","OR","LOCR","WILL","N"
"T","4.1","20180202","ODFW","ODFW","05","072308","0",,,,,"1","1","1980","19811105","19811105","5F333    0200300000","5F33319  H19    21","5F333    57",,"H","E",,"49.9",,,"5000","29709","0000","241","5000","2168",,,,"0.068","154",,,,"WILLAMETTE R M FK-1","WILLAMETTE HATCHERY","WILLAMETTE R","OR","LOCR","WILL","N"
"T","4.1","20180202","ODFW","ODFW","05","072335","0",,,,,"1","3","1980","19810427","19810615","5F333    0200100000","5F33333  H33    21","5F332    14",,"H","P",,"5.78",,,"5000","245499","0000","172","5000","7489","0000","5649571",,"0.03","20",,,"WILAMETTE,SANTIAM,MOLALLA","WILLAMETTE R-2","STAYTON PD (WILLAMET","TANNER CR (BNVILLE)","OR","LOCR","WILL","N"
"T","4.1","20180202","ODFW","ODFW","05","072336","0",,,,,"1","1","1988","19890815","19890816","5F222    1500500000","5F22208  H8     21","5F222    52","S","H","B",,"32.15",,"N","5000","10394","0000","50","5000","151","0000","171614","W","0.014","81",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072337","0",,,,,"1","1","1988","19890815","19890816","5F222    1500500000","5F22208  H8     21","5F222    52","S","H","B",,"32.4",,"N","5000","10510","0000","89","0000","171609",,,"W",,"81",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072340","0",,,,,"1","3","1979","19800918","19800918","5F222    1700150000","5F22209  H9     21","5F222    96",,"H","O",,"28.33",,,"5000","26797",,,"5000","464","0000","3927",,"0.017","13",,,,"CHETCO R","ELK R HATCHERY","CHETCO R","OR","SOOR","CHET","N"
"T","4.1","20180202","ODFW","ODFW","05","072407","0",,,,,"1","3","1981","19820423","19820423","5F332    0300100400","5F33201  H1     21","5F332    14",,"H","P",,"5.65",,,"5000","105872","0000","211","5000","739","0000","1085846",,"0.007","11",,,,"TANNER CR (BNVILLE)","BONNEVILLE HATCHERY","TANNER CR (BNVILLE)","OR","LOCR","SAND","N"
"T","4.1","20180202","ODFW","ODFW","05","072410","0",,,,,"1","3","1981","19820517","19820517","5F332    0100205000","5F33202  H2     21","5F332    13",,"H","P",,"5.66",,,"5000","131234","0000","829","5000","4338","0000","6036877",,"0.032","17",,,,"BIG CR (LWR COL R)","BIG CR HATCHERY","BIG CR HATCHERY","OR","LOCR","YOCL","N"
"T","4.1","20180202","ODFW","ODFW","05","072501","0",,,,,"1","1","1980","19811012","19811012","5F222    1600200000","5F22223  H23    21","5F222    55",,"H","E",,"81.73",,,"5000","25540",,,"5000","655",,,,"0.025","142",,,,"NORTH UMPQUA R","ROCK CR HATCHERY","UMPQUA R (ROCK CR HT)","OR","SOOR","UMPQ","N"
"T","4.1","20180202","ODFW","ODFW","05","072502","0",,,,,"1","1","1980","19820303","19820303","5F222    1600202000","5F22223  H23    21","5F222    55",,"H","P",,"68.83",,,"5000","25080",,,"5000","235",,,,"0.01","286",,,,"ROCK CR (N UMPQUA R)","ROCK CR HATCHERY","UMPQUA R (ROCK CR HT)","OR","SOOR","UMPQ","N"
"T","4.1","20180202","ODFW","ODFW","05","072503","0",,,,,"1","1","1980","19810921","19810921","5F222    0100130000","5F22229  H29    21","5F222    34",,"H","E",,"47.3",,,"5000","26786",,,"5000","135",,,,"0.005","117",,,,"TRASK R","TRASK R HATCHERY","TRASK R (TRASK HT)","OR","NOOR","TILN","N"
"T","4.1","20180202","ODFW","ODFW","05","072509","0",,,,,"1","1","1980","19810916","19810916","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","E",,"67.7",,,"5000","31297","0000","94","5000","860","0000","191",,"0.027","72",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072512","0",,,,,"1","1","1980","19811021","19811021","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","P",,"81",,,"5000","31966",,,"5000","284",,,,"0.001","98",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072514","0",,,,,"1","1","1980","19810814","19810814","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","E",,"47.3",,,"5000","30076","0000","85","5000","1356","0000","85",,"0.043","45",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072515","0",,,,,"1","1","1980","19811021","19811021","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","E",,"85.58",,,"5000","31102","0000","275","5000","92","0000","92",,"0.003","96",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072520","0",,,,,"1","1","1981","19821011","19821011","5F334    0500200000","5F33424  H24    21","5F334    66",,"H","E",,"66.8",,,"5000","26766",,,"5000","1772",,,,"0.062","208",,,,"DESCHUTES R-2/OR","ROUND BUTTE HATCHERY","DESCHUTES R","OR","CECR","DESC","N"
"T","4.1","20180202","ODFW","ODFW","05","072535","0",,,,,"1","3","1980","19810927","19810927","5F222    1700130000","5F22209  H9     21","5F222    35",,"H","E",,"30.32",,,"5001","14405",,,"5001","354",,,,"0.024","15","328",,,"ELK R","ELK R HATCHERY","ELK R (ELK R HT)","OR","SOOR","SIXE","N"
"T","4.1","20180202","ODFW","ODFW","05","072536","0",,,,,"1","3","1980","19810927","19810927","5F222    1700130000","5F22209  H9     21","5F222    35",,"H","E",,"32.26",,,"5001","14993",,,"5001","167",,,,"0.011","9","285",,,"ELK R","ELK R HATCHERY","ELK R (ELK R HT)","OR","SOOR","SIXE","N"
"T","4.1","20180202","ODFW","ODFW","05","072539","0",,,,,"1","3","1980","19810929","19810929","5F222    1700150000","5F22209  H9     21","5F222    96",,"H","E",,"31.63",,,"5000","27190",,,"5000","555",,,,"0.02","15",,,,"CHETCO R","ELK R HATCHERY","CHETCO R","OR","SOOR","CHET","N"
"T","4.1","20180202","ODFW","ODFW","05","072540","0",,,,,"1","3","1980","19811102","19811102","5F222    1700150000","5F22209  H9     21","5F222    96",,"H","E",,"40.9",,,"5000","27910",,,"5000","368","0000","1682",,"0.013","27",,,,"CHETCO R","ELK R HATCHERY","CHETCO R","OR","SOOR","CHET","N"
"T","4.1","20180202","ODFW","ODFW","05","072563","0",,,,,"1","3","1981","19820923","19820923","5F222    1700150000","5F22209  H9     21","5F222    96",,"H","P",,"28.87",,,"5000","27535",,,"5000","139","0000","9708",,"0.005","13",,,,"CHETCO R","ELK R HATCHERY","CHETCO R","OR","SOOR","CHET","N"
"T","4.1","20180202","ODFW","ODFW","05","072601","0",,,,,"1","3","1981","19821026","19821026","5F222    1700150044","5F22209  H9     21","5F222    96",,"H","P",,"39.82",,,"5000","27663",,,"0000","369997",,,,,"45",,,,"HAMILTON CR (CHETCO)","ELK R HATCHERY","CHETCO R","OR","SOOR","CHET","N"
"T","4.1","20180202","ODFW","ODFW","05","072605","0",,,,,"1","3","1981","19820927","19821006","5F222    1700130000","5F22209  H9     21","5F222    35",,"H","E",,"31.76",,,"5000","27609",,,"5000","139","0000","24343",,"0.005","12",,,,"ELK R","ELK R HATCHERY","ELK R (ELK R HT)","OR","SOOR","SIXE","N"
"T","4.1","20180202","ODFW","ODFW","05","072614","0",,,,,"1","3","1982","19831018","19831018","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","E",,"60.56",,,"5000","26775","0000","240","5000","240","0000","817",,"0.009",,,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072617","0",,,,,"1","3","1981","19820917","19820917","5F222    1500210000","5F22237  H37    21","5F222    84",,"H","P",,"35.74",,,"5000","18083",,,"5000","1615",,,,"0.082",,,,,"LOBSTER CR (ROGUE R)","BANDON HATCHERY","LOBSTER CR (ROGUE R)","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072618","0",,,,,"1","1","1981","19821022","19821022","5F222    1600200000","5F22223  H23    21","5F222    55",,"H","P",,"98.6",,,"5000","23022","0000","2817","5000","612",,,,"0.023","140",,,,"NORTH UMPQUA R","ROCK CR HATCHERY","UMPQUA R (ROCK CR HT)","OR","SOOR","UMPQ","N"
"T","4.1","20180202","ODFW","ODFW","05","072619","0",,,,,"1","1","1981","19830301","19830301","5F222    1600202000","5F22223  H23    21","5F222    55",,"H","P",,"92.57",,,"5000","26389","0000","360","5000","600","0000","136223",,"0.022","276",,,,"ROCK CR (N UMPQUA R)","ROCK CR HATCHERY","UMPQUA R (ROCK CR HT)","OR","SOOR","UMPQ","N"
"T","4.1","20180202","ODFW","ODFW","05","072623","0",,,,,"1","3","1981","19821014","19821018","5F222    1501000000","5F22208  H8     21","5F222    62",,"H","E",,"45.86",,,"5000","26222","0000","116","5000","231","0000","44361",,"0.009","119",,,,"APPLEGATE R (ROGUE)","COLE RIVERS HATCHERY","APPLEGATE R","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072624","0",,,,,"1","3","1981","19821102","19821102","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","E",,"49.9",,,"5000","22239","0000","720","5000","270",,,,"0.012","136",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072626","0",,,,,"2",,"1981","19830315","19830315","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","E",,"33.5",,,"5000","24930","0000","524","5000","1466",,,,"0.054","277","257",,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072635","0",,,,,"1","1","1982","19831014","19831014","5F222    1600202000","5F22223  H23    21","5F222    55",,"H","E",,"90.72",,,"5000","25073","0000","370","5000","865",,,,"0.033","140",,,,"ROCK CR (N UMPQUA R)","ROCK CR HATCHERY","UMPQUA R (ROCK CR HT)","OR","SOOR","UMPQ","N"
"T","4.1","20180202","ODFW","ODFW","05","072636","0",,,,,"1","1","1982","19840305","19840305","5F222    1600202000","5F22223  H23    21","5F222    55",,"H","E",,"84",,,"5000","24656",,,"5000","948","0000","155517","W","0.037","283",,,,"ROCK CR (N UMPQUA R)","ROCK CR HATCHERY","UMPQUA R (ROCK CR HT)","OR","SOOR","UMPQ","N"
"T","4.1","20180202","ODFW","ODFW","05","072650","0",,,,,"1","1","1981","19821028","19821029","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","E",,"64.25",,,"5001","26829",,,"0000","72318",,,,,"121",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072651","0",,,,,"1","1","1981","19821028","19821029","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","E",,"62.48",,,"5002","25042","0000","477","5002","716","0000","62773",,"0.028","120",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072657","0",,,,,"1","1","1982","19831017","19831017","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","E",,"68.83",,,"5000","21669","0000","218","0000","4728",,,,,"103",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072663","0",,,,,"1","3","1981","19820414","19820420","5F334    0700200000","5F33201  H1     21","5F332    14",,"H","P",,"4.93",,,"5000","102386","0000","456","5000","1978","0000","2724015",,"0.019","15",,,,"UMATILLA R","BONNEVILLE HATCHERY","TANNER CR (BNVILLE)","OR","CECR","UMAT","N"
"T","4.1","20180202","ODFW","ODFW","05","072702","0",,,,,"1","1","1981","19821028","19821028","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","E",,"52.8",,,"5000","20029","0000","508","5000","102",,,,"0.005","112",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
"T","4.1","20180202","ODFW","ODFW","05","072705","0",,,,,"1","1","1981","19821028","19821028","5F222    1500500000","5F22208  H8     21","5F222    52",,"H","E",,"65.83",,,"5000","19256","0000","193","5000","96",,,,"0.005","112",,,,"ROGUE R 4","COLE RIVERS HATCHERY","COLE RIVERS HATCHERY","OR","SOOR","ROGU","N"
